Serial Number,Basin of origin,Name,Date,Time,Latitude,Longitude,CI No,Estimated Central Pressure (hPa),Maximum Sustained Surface Wind (kt),Pressure_drop_(hPa),Grade,outermost_closed_isobar_(hPa),diameter_size_of_outermost_closed_isobar,Year,Unnamed: 15,Unnamed: 16
8.0,BOB,,1987-11-13 00:00:00,0,16.0,81,3.0,994,45,10,CS,,,1987,,
8.0,BOB,,1987-11-13 00:00:00,300,16.5,80.5,-,998,30,5,DD,,,1987,,
8.0,BOB,,1987-11-13 00:00:00,600,17.0,80,-,1000,25,3,D,,,1987,,
9.0,BOB,,1987-12-19 00:00:00,1200,10.5,82,1.5,,25,,D,,,1987,,
9.0,BOB,,1987-12-19 00:00:00,1800,10.5,82,1.5,,25,,D,,,1987,,
9.0,BOB,,1987-12-20 00:00:00,0,10.5,82,1.5,,25,,D,,,1987,,
9.0,BOB,,1987-12-20 00:00:00,300,10.5,82,1.5,,25,,D,,,1987,,
9.0,BOB,,1987-12-20 00:00:00,1200,11.0,82.5,1.5,,25,,D,,,1987,,
9.0,BOB,,1987-12-20 00:00:00,1800,11.5,83.5,1.5,,25,,D,,,1987,,
9.0,BOB,,1987-12-21 00:00:00,0,12.0,84,1.5,,25,,D,,,1987,,
9.0,BOB,,1987-12-21 00:00:00,300,12.0,84.5,2.0,,30,,DD,,,1987,,
9.0,BOB,,1987-12-21 00:00:00,600,12.0,89.5,2.0,,30,,DD,,,1987,,
9.0,BOB,,1987-12-21 00:00:00,1200,12.0,84.5,2.0,,30,,DD,,,1987,,
9.0,BOB,,1987-12-21 00:00:00,1800,11.5,84,2.0,,30,,DD,,,1987,,
9.0,BOB,,1987-12-22 00:00:00,0,10.5,83,2.0,,30,,DD,,,1987,,
9.0,BOB,,1987-12-22 00:00:00,300,10.0,82,1.5,,25,,D,,,1987,,
9.0,BOB,,1987-12-22 00:00:00,600,10.0,82,1.5,,25,,D,,,1987,,
9.0,BOB,,1987-12-22 00:00:00,1200,10.0,81.5,1.5,,25,,D,,,1987,,
9.0,BOB,,1987-12-22 00:00:00,1800,10.0,81,1.5,,25,,D,,,1987,,
1.0,BOB,,1988-06-08 00:00:00,1200,21.0,88.5,1.5,,25,3.099583415988891,D,,,1988,,
1.0,BOB,,1988-06-09 00:00:00,300,22.0,87.6,2,,30,4.463400119024003,DD,,,1988,,
1.0,BOB,,1988-06-09 00:00:00,1200,22.4,86.8,2,,30,4.463400119024003,DD,,,1988,,
1.0,BOB,,1988-06-10 00:00:00,300,23.1,85.4,1.5,,25,3.099583415988891,D,,,1988,,
2.0,ARB,,1988-06-09 00:00:00,300,17.0,70.5,1.5,,25,3.099583415988891,D,,,1988,,
2.0,ARB,,1988-06-09 00:00:00,1200,16.7,70,2,,30,4.463400119024003,DD,,,1988,,
2.0,ARB,,1988-06-10 00:00:00,300,17.5,70,2,,30,4.463400119024003,DD,,,1988,,
2.0,ARB,,1988-06-10 00:00:00,1200,17.5,70,2,,30,4.463400119024003,DD,,,1988,,
2.0,ARB,,1988-06-11 00:00:00,300,17.0,69.5,2,,30,4.463400119024003,DD,,,1988,,
2.0,ARB,,1988-06-11 00:00:00,1200,17.0,70,2,,30,4.463400119024003,DD,,,1988,,
2.0,ARB,,1988-06-12 00:00:00,300,17.0,71,2,,30,4.463400119024003,DD,,,1988,,
2.0,ARB,,1989-06-12 00:00:00,1200,17.5,71,2,,30,4.463400119024003,DD,,,1988,,
2.0,ARB,,1988-06-13 00:00:00,0,17.5,71,1.5,,25,3.099583415988891,D,,,1988,,
3.0,BOB,,1988-07-17 00:00:00,300,18.0,86,1.5,,25,3.099583415988891,D,,,1988,,
3.0,BOB,,1988-07-17 00:00:00,1200,18.3,85.9,1.5,,25,3.099583415988891,D,,,1988,,
3.0,BOB,,1988-07-18 00:00:00,300,19.4,84.2,1.5,,25,3.099583415988891,D,,,1988,,
3.0,BOB,,1988-07-18 00:00:00,1200,22.1,79.3,1.5,,25,3.099583415988891,D,,,1988,,
4.0,BOB,,1988-08-02 00:00:00,0,21.5,89.6,1.5,,25,3.099583415988891,D,,,1988,,
4.0,BOB,,1988-08-02 00:00:00,300,21.6,89.2,1.5,,25,3.099583415988891,D,,,1988,,
4.0,BOB,,1988-08-02 00:00:00,1200,21.5,88.5,1.5,,25,3.099583415988891,D,,,1988,,
4.0,BOB,,1988-08-03 00:00:00,300,22.2,85.6,1.5,,25,3.099583415988891,D,,,1988,,
4.0,BOB,,1988-08-03 00:00:00,1200,22.9,83.4,1.5,,25,3.099583415988891,D,,,1988,,
4.0,BOB,,1988-08-04 00:00:00,300,24.1,79.8,1.5,,25,3.099583415988891,D,,,1988,,
4.0,BOB,,1988-08-04 00:00:00,1200,24.4,78,1.5,,25,3.099583415988891,D,,,1988,,
4.0,BOB,,1988-08-05 00:00:00,300,25.0,75.1,2,,30,4.463400119024003,DD,,,1988,,
4.0,BOB,,1988-08-05 00:00:00,1200,25.6,75.3,2,,30,4.463400119024003,DD,,,1988,,
4.0,BOB,,1988-08-06 00:00:00,300,26.5,75.6,1.5,,25,3.099583415988891,D,,,1988,,
5.0,BOB,,1988-10-01 00:00:00,300,17.5,84.5,2,,30,4.463400119024003,DD,,,1988,,
5.0,BOB,,1988-10-01 00:00:00,1200,18.3,82.9,1.5,,25,3.099583415988891,D,,,1988,,
5.0,BOB,,1988-10-02 00:00:00,300,19.6,80.1,1.5,,25,3.099583415988891,D,,,1988,,
5.0,BOB,,1988-10-02 00:00:00,1200,19.9,78.4,1.5,,25,3.099583415988891,D,,,1988,,
5.0,BOB,,1988-10-03 00:00:00,300,20.4,75.5,1.5,,25,3.099583415988891,D,,,1988,,
6.0,BOB,,1988-10-18 00:00:00,1800,21.0,89.5,1.5,,25,3.099583415988891,D,,,1988,,
6.0,BOB,,1988-10-19 00:00:00,0,21.5,89.7,4,,55,15.00198373338623,CS,,,1988,,
6.0,BOB,,1988-10-19 00:00:00,1200,23.5,91,2,,30,4.463400119024003,DD,,,1988,,
6.0,BOB,,1988-10-20 00:00:00,300,25.6,91,1.5,,25,3.099583415988891,D,,,1988,,
7.0,BOB,,1988-11-15 00:00:00,300,9.5,87,1.5,,25,3.099583415988891,D,,,1988,,
7.0,BOB,,1988-11-15 00:00:00,1200,10.0,87.5,2,,30,4.463400119024003,DD,,,1988,,
7.0,BOB,,1988-11-16 00:00:00,300,10.5,88.5,2,,30,4.463400119024003,DD,,,1988,,
7.0,BOB,,1988-11-16 00:00:00,1200,11.7,90.7,4,,55,15.00198373338623,CS,,,1988,,
7.0,BOB,,1988-11-17 00:00:00,600,16,91,5.5,,110,60.00793493354494,SCS,,,1988,,
7.0,BOB,,1988-11-17 00:00:00,1800,17.1,91.1,4,,55,15.00198373338623,CS,,,1988,,
7.0,BOB,,1988-11-18 00:00:00,300,19.8,91.2,4,,55,15.00198373338623,CS,,,1988,,
7.0,BOB,,1988-11-18 00:00:00,1200,18.3,92,2,,30,4.463400119024003,DD,,,1988,,
8.0,BOB,,1988-11-23 00:00:00,1200,9.0,94,1.5,,25,3.099583415988891,D,,,1988,,
8.0,BOB,,1988-11-24 00:00:00,300,10.0,94,1.5,,25,3.099583415988891,D,,,1988,,
8.0,BOB,,1988-11-24 00:00:00,1200,11.0,93.5,2,,30,4.463400119024003,DD,,,1988,,
8.0,BOB,,1988-11-25 00:00:00,300,11.5,92,4,,55,15.00198373338623,CS,,,1988,,
8.0,BOB,,1988-11-25 00:00:00,600,11.5,92,5.5,,110,60.00793493354494,SCS,,,1988,,
8.0,BOB,,1988-11-25 00:00:00,1200,11.5,90.5,5.5,,110,60.00793493354494,SCS,,,1988,,
8.0,BOB,,1988-11-26 00:00:00,600,11.5,90.5,5.5,,110,60.00793493354494,SCS,,,1988,,
8.0,BOB,,1988-11-26 00:00:00,1200,12.5,88,5.5,,110,60.00793493354494,SCS,,,1988,,
8.0,BOB,,1988-11-27 00:00:00,300,13.5,87.5,5.5,,110,60.00793493354494,SCS,,,1988,,
8.0,BOB,,1988-11-28 00:00:00,300,19.0,85.8,5.5,,110,60.00793493354494,SCS,,,1988,,
8.0,BOB,,1988-11-28 00:00:00,900,19.3,86.2,5.5,,110,60.00793493354494,SCS,,,1988,,
8.0,BOB,,1988-11-29 00:00:00,300,19.6,87.8,6,,115,65.58718508232494,SCS,,,1988,,
8.0,BOB,,1988-11-29 00:00:00,2000,22.5,89.4,6,,115,65.58718508232494,SCS,,,1988,,
8.0,BOB,,1988-11-30 00:00:00,0,23.4,90.3,4,,55,15.00198373338623,CS,,,1988,,
9.0,BOB,,1988-12-06 00:00:00,1200,8.0,90,1.5,,25,3.099583415988891,D,,,1988,,
9.0,BOB,,1988-12-07 00:00:00,300,10.0,88.5,1.5,,25,3.099583415988891,D,,,1988,,
9.0,BOB,,1988-12-07 00:00:00,1200,11.0,89.5,1.5,,25,3.099583415988891,D,,,1988,,
9.0,BOB,,1988-12-08 00:00:00,300,11.5,90,2,,30,4.463400119024003,DD,,,1988,,
9.0,BOB,,1988-12-08 00:00:00,1200,12.5,91,1.5,,25,3.099583415988891,D,,,1988,,
1.0,BOB,,1989-05-23 00:00:00,300,17.5,90.6,1.5,,25,3.099583415988891,D,,,1989,,
1.0,BOB,,1989-05-23 00:00:00,1200,18.8,90.4,2,,30,4.463400119024003,DD,,,1989,,
1.0,BOB,,1989-05-24 00:00:00,300,19.5,89.7,4,,55,15.00198373338623,CS,,,1989,,
1.0,BOB,,1989-05-24 00:00:00,1200,19.5,89.1,4,,55,15.00198373338623,CS,,,1989,,
1.0,BOB,,1989-05-25 00:00:00,300,19.6,88.1,4,,55,15.00198373338623,CS,,,1989,,
1.0,BOB,,1989-05-26 00:00:00,300,20.6,87.5,6,,115,65.58718508232494,SCS,,,1989,,
1.0,BOB,,1989-05-26 00:00:00,1200,21.5,87.2,6,,115,65.58718508232494,SCS,,,1989,,
1.0,BOB,,1989-05-27 00:00:00,300,23.5,86.8,4,,55,15.00198373338623,CS,,,1989,,
1.0,BOB,,1989-05-27 00:00:00,1200,24.6,87.8,1.5,,25,3.099583415988891,D,,,1989,,
2.0,ARB,,1989-06-09 00:00:00,300,20.0,69.5,1.5,,25,3.099583415988891,D,,,1989,,
2.0,ARB,,1989-06-09 00:00:00,1200,20.5,70,1.5,,25,3.099583415988891,D,,,1989,,
2.0,ARB,,1989-06-10 00:00:00,300,22.1,70.6,2,,30,4.463400119024003,DD,,,1989,,
2.0,ARB,,1989-06-10 00:00:00,1200,22.6,70.2,2,,30,4.463400119024003,DD,,,1989,,
2.0,ARB,,1989-06-11 00:00:00,300,28.6,77.5,2,,30,4.463400119024003,DD,,,1989,,
2.0,ARB,,1989-06-11 00:00:00,1200,28.9,76.9,2,,30,4.463400119024003,DD,,,1989,,
2.0,ARB,,1989-06-12 00:00:00,300,22.5,67,2,,30,4.463400119024003,DD,,,1989,,
2.0,ARB,,1989-06-12 00:00:00,1200,22.5,67,1.5,,25,3.099583415988891,D,,,1989,,
3.0,BOB,,1989-06-12 00:00:00,300,19.5,88,1.5,,25,3.099583415988891,D,,,1989,,
3.0,BOB,,1989-06-12 00:00:00,1200,19.5,87.5,1.5,,25,3.099583415988891,D,,,1989,,
3.0,BOB,,1989-06-13 00:00:00,300,20,86.9,1.5,,25,3.099583415988891,D,,,1989,,
3.0,BOB,,1989-06-13 00:00:00,1200,21.4,86.9,2,,30,4.463400119024003,DD,,,1989,,
3.0,BOB,,1989-06-14 00:00:00,300,22.9,87.9,2,,30,4.463400119024003,DD,,,1989,,
3.0,BOB,,1989-06-14 00:00:00,1200,25,87.2,1.5,,25,3.099583415988891,D,,,1989,,
4.0,BOB,,1989-06-20 00:00:00,300,11.2,88.2,1.5,,25,3.099583415988891,D,,,1989,,
5.0,BOB,,1989-07-21 00:00:00,1200,18,86.7,1.5,,25,3.099583415988891,D,,,1989,,
5.0,BOB,,1989-07-22 00:00:00,300,18.0,86,2,,30,4.463400119024003,DD,,,1989,,
5.0,BOB,,1989-07-22 00:00:00,1200,18.0,85,3.5,,45,10.04265026780401,CS,,,1989,,
5.0,BOB,,1989-07-23 00:00:00,300,18.6,82,2,,30,4.463400119024003,DD,,,1989,,
5.0,BOB,,1989-07-23 00:00:00,1200,19.5,78,2,,30,4.463400119024003,DD,,,1989,,
5.0,BOB,,1989-07-24 00:00:00,300,20.5,77,2,,30,4.463400119024003,DD,,,1989,,
5.0,BOB,,1989-07-24 00:00:00,1200,22.3,74.1,2,,30,4.463400119024003,DD,,,1989,,
5.0,BOB,,1989-07-25 00:00:00,300,23.6,72.6,1.5,,25,3.099583415988891,D,,,1989,,
5.0,BOB,,1989-07-25 00:00:00,1200,24.8,70.9,1.5,,25,3.099583415988891,D,,,1989,,
6.0,BOB,,1989-08-16 00:00:00,300,16.5,86,1.5,,25,3.099583415988891,D,,,1989,,
6.0,BOB,,1989-08-16 00:00:00,1200,17.0,85,1.5,,25,3.099583415988891,D,,,1989,,
6.0,BOB,,1989-08-17 00:00:00,300,18.0,84.5,2,,30,4.463400119024003,DD,,,1989,,
6.0,BOB,,1989-08-17 00:00:00,1200,19.2,83.3,1.5,,25,3.099583415988891,D,,,1989,,
7.0,BOB,,1989-10-17 00:00:00,300,17.5,89.5,1.5,,25,3.099583415988891,D,,,1989,,
7.0,BOB,,1989-10-17 00:00:00,1200,20.0,88,1.5,,25,3.099583415988891,D,,,1989,,
7.0,BOB,,1989-10-18 00:00:00,300,23.2,89.7,1.5,,25,3.099583415988891,D,,,1989,,
8.0,BOB,,1989-11-01 00:00:00,300,8.0,103,1.5,,25,3.099583415988891,D,,,1989,,
8.0,BOB,,1989-11-01 00:00:00,1200,8.0,102.5,1.5,,25,3.099583415988891,D,,,1989,,
8.0,BOB,,1989-11-02 00:00:00,300,8.5,102.5,3.5,,45,10.04265026780401,CS,,,1989,,
8.0,BOB,,1989-11-02 00:00:00,1200,9.0,102,4,,40,7.934933544931562,CS,,,1989,,
8.0,BOB,,1989-11-03 00:00:00,300,9.5,101.5,4.5,,65,20.9531838920849,CS,,,1989,,
8.0,BOB,,1989-11-04 00:00:00,300,11.0,99.5,5.5,,115,65.58718508232494,SCS,,,1989,,
8.0,BOB,,1989-11-04 00:00:00,1200,11.0,98,5.5,,115,65.58718508232494,SCS,,,1989,,
8.0,BOB,,1989-11-05 00:00:00,1200,40.8,74.6,5.5,,115,65.58718508232494,SCS,,,1989,,
8.0,BOB,,1989-11-06 00:00:00,300,13.0,92,5.5,,110,60.00793493354494,SCS,,,1989,,
8.0,BOB,,1989-11-08 00:00:00,300,14.5,83.4,6,,115,65.58718508232494,SCS,,,1989,,
8.0,BOB,,1989-11-08 00:00:00,1200,14.7,81.3,6,,115,65.58718508232494,SCS,,,1989,,
8.0,BOB,,1989-11-09 00:00:00,300,15.2,78.8,1.5,,25,3.099583415988891,D,,,1989,,
9.0,BOB,,1989-11-11 00:00:00,300,10.5,84,1.5,,25,3.099583415988891,D,,,1989,,
10.0,BOB,,1989-11-16 00:00:00,1200,10.5,85,1.5,,25,3.099583415988891,D,,,1989,,
10.0,BOB,,1989-11-17 00:00:00,300,10.5,84.5,2,,30,4.463400119024003,DD,,,1989,,
10.0,BOB,,1989-11-17 00:00:00,1200,10.0,84,2,,30,4.463400119024003,DD,,,1989,,
10.0,BOB,,1989-11-18 00:00:00,300,10.0,84,2,,30,4.463400119024003,DD,,,1989,,
10.0,BOB,,1989-11-18 00:00:00,1200,9.0,83.5,2,,30,4.463400119024003,DD,,,1989,,
10.0,BOB,,1989-11-19 00:00:00,300,9.0,83,2,,30,4.463400119024003,DD,,,1989,,
10.0,BOB,,1989-11-19 00:00:00,1200,9.5,83.5,2,,30,4.463400119024003,DD,,,1989,,
10.0,BOB,,1989-11-20 00:00:00,300,9.5,85,2,,30,4.463400119024003,DD,,,1989,,
1.0,BOB,,1990-05-04 00:00:00,600,8.5,87,1.5,1002,25,4,D,1006,10,1990,,
1.0,BOB,,1990-05-04 00:00:00,1200,9.5,87,1.5,1000,25,4,D,1004,5,1990,,
1.0,BOB,,1990-05-04 00:00:00,1800,9.5,86,1.5,1002,25,4,D,1006,6,1990,,
1.0,BOB,,1990-05-05 00:00:00,0,10.0,85.5,2, 998,30,6,DD,1004,6,1990,,
1.0,BOB,,1990-05-05 00:00:00,600,10.0,85,2.5, 999,35,7,CS,1006,5,1990,,
1.0,BOB,,1990-05-05 00:00:00,1200,10.1,84.7,3, 994,45,10,CS,1004,7,1990,,
1.0,BOB,,1990-05-05 00:00:00,1800,10.3,83.9,3.5, 991,55,15,SCS,1006,8,1990,,
1.0,BOB,,1990-05-06 00:00:00,0,10.3,83.3,3.5, 991,55,15,SCS,1006,8,1990,,
1.0,BOB,,1990-05-06 00:00:00,600,10.0,83.2,4.5, 976,77,29.4,VSCS,1006,8,1990,,
1.0,BOB,,1990-05-06 00:00:00,1200,10.2,82.9,4.5, 976,77,29.4,VSCS,1004,8,1990,,
1.0,BOB,,1990-05-06 00:00:00,1800,10.3,82.5,4.5, 976,77,29.4,VSCS,1006,10,1990,,
1.0,BOB,,1990-05-07 00:00:00,0,11.3,82.3,5, 964,90,40.2,ESCS,1004,8,1990,,
1.0,BOB,,1990-05-07 00:00:00,600,11.3,81.8,6, 940,115,65.6,ESCS,1006,9,1990,,
1.0,BOB,,1990-05-07 00:00:00,1200,11.4,81.7,6, 938,115,65.6,ESCS,1004,8,1990,,
1.0,BOB,,1990-05-07 00:00:00,1800,14.5,80.8,5.5, 950,102,51.6,ESCS,1002,8,1990,,
1.0,BOB,,1990-05-08 00:00:00,0,13.3,81.8,6.5, 924,127,80,SUCS,1004,9,1990,,
1.0,BOB,,1990-05-08 00:00:00,600,13.6,81.4,6.5, 924,127,80,SUCS,1004,8,1990,,
1.0,BOB,,1990-05-08 00:00:00,1200,13.9,81.1,6.5, 920,127,80,SUCS,1000,8,1990,,
1.0,BOB,,1990-05-08 00:00:00,1800,14.5,80.8,5.5, 950,102,51.6,ESCS,1002,8,1990,,
1.0,BOB,,1990-05-09 00:00:00,0,15.1,81,5, 960,90,40.2,ESCS,1000,7,1990,,
1.0,BOB,,1990-05-09 00:00:00,600,15.4,80.9,5, 960,90,40.2,ESCS,1000,7,1990,,
1.0,BOB,,1990-05-09 00:00:00,1200,15.9,81,5, 956,90,40.2,ESCS, 996,9,1990,,
1.0,BOB,,1990-05-09 00:00:00,1800,16.0,80.5,,    ,65,,VSCS,1000,9,1990,,
1.0,BOB,,1990-05-10 00:00:00,0,16.5,80,,    ,40,,VSCS,1000,8,1990,,
1.0,BOB,,1990-05-10 00:00:00,600,16.5,79.5,,    ,27,,SCS,1000,10,1990,,
1.0,BOB,,1990-05-10 00:00:00,1200,17.0,79,,    ,16,,D, 996,10,1990,,
2.0,BOB,,1990-06-13 00:00:00,1200,21.0,89,1.5, 991,27,,D,    ,,1990,,
2.0,BOB,,1990-06-13 00:00:00,1800,21.5,88.5,1.5, 994,27,,D,    ,,1990,,
2.0,BOB,,1990-06-14 00:00:00,0,21.5,88,1.5, 992,27,,D,    ,,1990,,
2.0,BOB,,1990-06-14 00:00:00,600,22.0,87,1.5, 991,27,,D,    ,,1990,,
2.0,BOB,,1990-06-14 00:00:00,1200,22.0,87,2, 990,33,,DD,    ,,1990,,
2.0,BOB,,1990-06-14 00:00:00,1800,22.0,86,1.5, 995,27,,D,    ,,1990,,
2.0,BOB,,1990-06-15 00:00:00,0,22.0,85,1.5, 995,27,,D,,,1990,,
2.0,BOB,,1990-06-15 00:00:00,600,22.0,84,1.5, 997,27,,D,    ,,1990,,
3.0,BOB,,1990-08-14 00:00:00,1200,19.0,87.5,1.5, 994,27,,D,    ,,1990,,
3.0,BOB,,1990-08-14 00:00:00,1800,19.0,86.5,1.5, 994,27,,D,    ,,1990,,
3.0,BOB,,1990-08-15 00:00:00,0,19.0,86,1.5, 993,27,,D,    ,,1990,,
3.0,BOB,,1990-08-15 00:00:00,600,19.5,85,1.5, 995,27,,D,    ,,1990,,
3.0,BOB,,1990-08-15 00:00:00,1200,20.5,83.5,1.5, 995,27,,D,    ,,1990,,
3.0,BOB,,1990-08-15 00:00:00,1800,21.5,82.5,1.5, 995,27,,D,    ,,1990,,
3.0,BOB,,1990-08-16 00:00:00,0,21.5,81.5,1.5, 995,27,,D,    ,,1990,,
3.0,BOB,,1990-08-16 00:00:00,600,22.0,80.5,1.5, 996,27,,D,    ,,1990,,
3.0,BOB,,1990-08-16 00:00:00,1200,22.0,79,1.5, 995,27,,D,    ,,1990,,
3.0,BOB,,1990-08-16 00:00:00,1800,22.5,77.5,1.5, 997,27,,D,,,1990,,
3.0,BOB,,1990-08-17 00:00:00,0,23.0,77.5,1.5, 997,27,,D,    ,,1990,,
4.0,BOB,,1990-08-20 00:00:00,600,20.0,88.5,1.5, 996,27,,D,    ,,1990,,
4.0,BOB,,1990-08-20 00:00:00,1200,20.5,88.5,1.5, 995,27,,D,    ,,1990,,
4.0,BOB,,1990-08-20 00:00:00,1800,20.5,87.5,1.5, 995,27,,D,    ,,1990,,
4.0,BOB,,1990-08-21 00:00:00,0,20.5,86,1.5, 991,27,,D,    ,,1990,,
4.0,BOB,,1990-08-21 00:00:00,600,20.5,86,1.5, 986,27,,D,    ,,1990,,
4.0,BOB,,1990-08-21 00:00:00,1200,20.5,84,1.5, 991,27,,D,    ,,1990,,
4.0,BOB,,1990-08-21 00:00:00,1800,20.5,83,1.5, 996,27,,D,    ,,1990,,
4.0,BOB,,1990-08-22 00:00:00,0,21.0,82,1.5, 994,27,,D,    ,,1990,,
4.0,BOB,,1990-08-22 00:00:00,600,21.5,81,1.5, 996,27,,D,    ,,1990,,
4.0,BOB,,1990-08-22 00:00:00,1200,21.5,80.5,1.5, 994,27,,D,    ,,1990,,
4.0,BOB,,1990-08-22 00:00:00,1800,22.0,79,1.5, 995,27,,D,    ,,1990,,
4.0,BOB,,1990-08-23 00:00:00,0,22.5,77.5,1.5, 995,27,,D,    ,,1990,,
4.0,BOB,,1990-08-23 00:00:00,600,23.0,77.5,1.5, 996,27,,D,    ,,1990,,
4.0,BOB,,1990-08-23 00:00:00,1200,23.5,77,1.5, 994,27,,D,    ,,1990,,
4.0,BOB,,1990-08-23 00:00:00,1800,24.0,75,1.5, 996,27,,D,    ,,1990,,
4.0,BOB,,1990-08-24 00:00:00,0,24.0,73.5,1.5, 997,27,,D,    ,,1990,,
4.0,BOB,,1990-08-24 00:00:00,600,25.0,72.5,1.5, 997,27,,D,,,1990,,
4.0,BOB,,1990-08-24 00:00:00,1200,25.5,72.5,1.5, 994,27,,D,    ,,1990,,
5.0,BOB,,1990-09-03 00:00:00,600,22.5,88.2,1.5, 995,27,,D,Over land,,1990,,
5.0,BOB,,1990-09-03 00:00:00,1200,22.5,87,1.5, 995,27,,D,    ,,1990,,
5.0,BOB,,1990-09-03 00:00:00,1800,22.5,86,1.5, 996,27,,D,,,1990,,
5.0,BOB,,1990-09-04 00:00:00,0,22.5,85,1.5, 995,27,,D,    ,,1990,,
5.0,BOB,,1990-09-04 00:00:00,600,22.5,84.5,1.5, 996,27,,D,    ,,1990,,
5.0,BOB,,1990-09-04 00:00:00,1200,22.5,84,1.5, 995,27,,D,,,1990,,
5.0,BOB,,1990-09-04 00:00:00,1800,23.0,83,1.5, 997,27,,D,    ,,1990,,
6.0,BOB,,1990-10-06 00:00:00,1800,18.0,90,1.5,1002,27,,D,    ,,1990,,
6.0,BOB,,1990-10-07 00:00:00,0,20.0,88.5,2,1000,33,,DD,    ,,1990,,
6.0,BOB,,1990-10-07 00:00:00,600,20.5,88,2,1000,33,,DD,    ,,1990,,
6.0,BOB,,1990-10-07 00:00:00,1200,21.0,87.5,1.5, 998,27,,D,    ,,1990,,
6.0,BOB,,1990-10-07 00:00:00,1800,21.0,87,1.5, 999,27,,D,    ,,1990,,
6.0,BOB,,1990-10-08 00:00:00,0,21.5,87.5,1.5, 999,27,,D,    ,,1990,,
6.0,BOB,,1990-10-08 00:00:00,600,22.0,87.5,1.5,1000,27,,D,,,1990,,
6.0,BOB,,1990-10-08 00:00:00,1200,22.5,87.5,1.5, 999,27,,D,    ,,1990,,
7.0,BOB,,1990-10-31 00:00:00,1200,10.5,87.5,1.5,1004,27,,D,    ,,1990,,
7.0,BOB,,1990-10-31 00:00:00,1800,10.5,87,1.5,1004,27,,D,    ,,1990,,
7.0,BOB,,1990-11-01 00:00:00,0,12.0,86.5,1.5,1003,27,,D,    ,,1990,,
7.0,BOB,,1990-11-01 00:00:00,600,13.5,86,1.5,1003,27,,D,    ,,1990,,
7.0,BOB,,1990-11-01 00:00:00,1200,14.0,86.5,1.5,1002,27,,D,    ,,1990,,
7.0,BOB,,1990-11-01 00:00:00,1800,16.0,85.5,2,1001,33,,DD,    ,,1990,,
7.0,BOB,,1990-11-02 00:00:00,0,16.0,85,2,1001,33,,DD,    ,,1990,,
7.0,BOB,,1990-11-02 00:00:00,600,17.0,84.5,2,1001,33,,DD,    ,,1990,,
7.0,BOB,,1990-11-02 00:00:00,1200,17.0,84.5,2,1002,33,,DD,    ,,1990,,
7.0,BOB,,1990-11-02 00:00:00,1800,17.5,84,2,1003,33,,DD,    ,,1990,,
7.0,BOB,,1990-11-03 00:00:00,0,18.0,84.5,2,1001,33,,DD,    ,,1990,,
7.0,BOB,,1990-11-03 00:00:00,600,17.5,84.5,2,1001,33,,DD,    ,,1990,,
7.0,BOB,,1990-11-03 00:00:00,1200,18.5,84.5,1.5,1001,27,,D,    ,,1990,,
7.0,BOB,,1990-11-03 00:00:00,1800,18.5,85,1.5,1001,27,,D,    ,,1990,,
7.0,BOB,,1990-11-04 00:00:00,0,19.0,84.5,1.5,1001,27,,D,,,1990,,
7.0,BOB,,1990-11-04 00:00:00,600,19.0,84.5,1.5,1003,27,,D,    ,,1990,,
8.0,BOB,,1990-11-14 00:00:00,0,14.0,82,1.5,1010,27,,D,    ,,1990,,
8.0,BOB,,1990-11-14 00:00:00,600,14.0,81,1.5,1010,27,,D,    ,,1990,,
8.0,BOB,,1990-11-14 00:00:00,1200,14.0,80.5,1.5,1008,27,,D,,,1990,,
8.0,BOB,,1990-11-14 00:00:00,1800,14.5,80,1.5,1009,27,,D,    ,,1990,,
1.0,ARB,,1990-11-16 00:00:00,1200,14.5,73.5,1.5,1008,27,,D,    ,,1990,,
1.0,ARB,,1990-11-16 00:00:00,1800,14.5,73.5,1.5,1009,27,,D,    ,,1990,,
1.0,ARB,,1990-11-17 00:00:00,0,14.5,73,1.5,1008,27,,D,    ,,1990,,
1.0,ARB,,1990-11-17 00:00:00,600,14.0,72,1.5,1008,27,,D,    ,,1990,,
1.0,ARB,,1990-11-17 00:00:00,1200,14.8,72,2,1007,33,,DD,    ,,1990,,
1.0,ARB,,1990-11-17 00:00:00,1800,15.0,72,2,1008,33,,DD,,,1990,,
1.0,ARB,,1990-11-18 00:00:00,0,15.5,72.5,1.5,1009,27,,D,    ,,1990,,
9.0,BOB,,1990-12-14 00:00:00,1200,8.0,88,1.5,    ,27,,D,    ,,1990,,
9.0,BOB,,1990-12-14 00:00:00,1800,8.5,87.5,1.5,    ,27,,D,    ,,1990,,
9.0,BOB,,1990-12-15 00:00:00,0,9.0,87,2,    ,33,,DD,    ,,1990,,
9.0,BOB,,1990-12-15 00:00:00,600,9.8,86.5,2,    ,33,,DD,    ,,1990,,
9.0,BOB,,1990-12-15 00:00:00,1200,10.5,86,2,    ,33,,DD,    ,,1990,,
9.0,BOB,,1990-12-15 00:00:00,1800,11.0,85.5,2.5,    ,35,,CS,    ,,1990,,
9.0,BOB,,1990-12-16 00:00:00,0,12.0,85,2.5,    ,35,,CS,    ,,1990,,
9.0,BOB,,1990-12-16 00:00:00,600,13.0,85.5,2.5,    ,35,,CS,    ,,1990,,
